game_id,game_name,game_web,platform,wii,ps3,xbox360,critic_score,critic_score1,critic_score2,critic_score3,wii_score,ps3_score,xbox360_score,Check
959011,Black College Football Experience: The Doug Williams Edition,/xbox360/959011-black-college-football-experience-the-doug-williams-edition,xbox360,0,0,1,42,42,,,,,42,1
959013,NBA Live 10,/xbox360/959013-nba-live-10,xbox360,0,1,1,,,,,,81,80,1
959016,Toy Story Mania!,/wii/959016-toy-story-mania,wii,1,1,0,49,49,,33,49,,33,1
959020,Final Fantasy Crystal Chronicles: My Life as a Darklord,/wii/959020-final-fantasy-crystal-chronicles-my-life-as-a-darklord,wii,1,0,0,73,73,,,73,,,1
959034,Risen,/xbox360/959034-risen,xbox360,0,0,1,60,60,,,,,60,1
959038,Ratchet & Clank Future: A Crack in Time,/ps3/959038-ratchet-and-clank-future-a-crack-in-time,ps3,0,1,0,87,87,,,,87,,1
959041,Military Madness: Nectaris,/wii/959041-military-madness-nectaris,wii,1,1,0,69,65,69,69,69,69,65,1
959059,Texas Hold'em Tournament,/wii/959059-texas-holdem-tournament,wii,1,0,0,54,54,,,54,,,1
959070,Squeeballs Party,/wii/959070-squeeballs-party,wii,1,0,0,59,59,,,59,,,1
959072,Bonsai Barber,/wii/959072-bonsai-barber,wii,1,0,0,75,75,,,75,,,1
959073,Katamari Forever,/ps3/959073-katamari-forever,ps3,0,1,0,74,74,,,,74,,1
959082,Copter Crisis,/wii/959082-copter-crisis,wii,1,0,0,31,31,,,31,,,1
959111,Night at the Museum: Battle of the Smithsonian,/wii/959111-night-at-the-museum-battle-of-the-smithsonian,wii,1,0,0,54,54,50,,54,,50,1
959188,NCAA Basketball 10,/xbox360/959188-ncaa-basketball-10,xbox360,0,1,1,,,,,,75,75,1
959191,Scooby-Doo! First Frights,/wii/959191-scooby-doo-first-frights,wii,1,0,0,56,56,,,56,,,1
959196,Silent Hill: Shattered Memories,/wii/959196-silent-hill-shattered-memories,wii,1,0,0,79,79,,,79,,,1
959209,Comet Crash,/ps3/959209-comet-crash,ps3,0,1,0,83,83,,,,83,,1
959210,'Splosion Man,/xbox360/959210-splosion-man,xbox360,0,0,1,84,84,,,,,84,1
959216,Cloudy With a Chance of Meatballs,/xbox360/959216-cloudy-with-a-chance-of-meatballs,xbox360,1,1,1,62,62,68,66,68,66,62,1
959224,Adventure Island: The Beginning,/wii/959224-adventure-island-the-beginning,wii,1,0,0,60,60,,,60,,,1
959272,Up,/ps3/959272-up,ps3,1,1,0,65,65,62,61,62,65,61,1
959285,Trine,/ps3/959285-trine,ps3,0,1,0,83,83,,,,83,,1
959288,Robocalypse: Beaver Defense,/wii/959288-robocalypse-beaver-defense,wii,1,0,0,61,61,,,61,,,1
959289,Fish'em All!,/wii/959289-fishem-all,wii,1,0,0,53,53,,,53,,,1
959291,Pro Evolution Soccer 2010,/ps3/959291-pro-evolution-soccer-2010,ps3,1,1,0,78,78,78,82,82,78,78,1
959302,Infernal: Hell's Vengeance,/xbox360/959302-infernal-hells-vengeance,xbox360,0,0,1,35,35,,,,,35,1
959313,Naruto Shippuden: Clash of Ninja Revolution III,/wii/959313-naruto-shippuden-clash-of-ninja-revolution-iii,wii,1,0,0,74,74,,,74,,,1
959318,Resonance of Fate,/xbox360/959318-resonance-of-fate,xbox360,0,1,1,74,74,72,,,72,74,1
959321,Rabbids Go Home,/wii/959321-rabbids-go-home,wii,1,0,0,78,78,,,78,,,1
959332,Drill Sergeant Mindstrong,/wii/959332-drill-sergeant-mindstrong,wii,1,0,0,46,46,,,46,,,1
959341,Ant Nation,/wii/959341-ant-nation,wii,1,0,0,52,52,,,52,,,1
959342,Zombie Apocalypse,/xbox360/959342-zombie-apocalypse,xbox360,0,1,1,66,66,61,,,61,66,1
959349,Puzzle Chronicles,/xbox360/959349-puzzle-chronicles,xbox360,0,1,1,57,70,57,,,,57,1
959363,Vandal Hearts: Flames of Judgment,/ps3/959363-vandal-hearts-flames-of-judgment,ps3,0,1,0,70,70,68,,,70,68,1
959411,DRiiFT Mania,/wii/959411-driift-mania,wii,1,0,0,71,71,,,71,,,1
959413,Droplitz,/xbox360/959413-droplitz,xbox360,0,1,1,74,74,76,,,76,74,1
959417,Star Trek: D-A-C,/xbox360/959417-star-trek-d-a-c,xbox360,0,1,1,53,53,62,,50,,,1
959421,The Hardy Boys: The Hidden Theft,/wii/959421-the-hardy-boys-the-hidden-theft,wii,1,0,0,50,50,,,50,,,1
959422,WarioWare D.I.Y. Showcase,/wii/959422-warioware-diy-showcase,wii,1,0,0,73,73,,,73,,,1
959424,Eat! Fat! Fight!,/wii/959424-eat-fat-fight,wii,1,0,0,60,60,,,60,,,1
959425,ZEN Pinball,/ps3/959425-zen-pinball,ps3,0,1,0,80,80,,,,80,,1
959557,Fallout: New Vegas,/xbox360/959557-fallout-new-vegas,xbox360,0,1,1,84,84,82,,,82,84,1
959646,LEGO Rock Band,/ps3/959646-lego-rock-band,ps3,1,1,0,75,75,71,70,70,75,71,1
959650,Karaoke Revolution,/wii/959650-karaoke-revolution,wii,1,1,0,63,62,63,66,63,66,62,1
959661,MySims Agents,/wii/959661-mysims-agents,wii,1,0,0,,,,,78,,,1
959697,Magnetis,/wii/959697-magnetis,wii,1,0,0,71,71,,,71,,,1
959706,Diner Dash,/wii/959706-diner-dash,wii,1,1,0,55,55,65,69,55,65,69,1
959713,Bakugan Battle Brawlers,/ps3/959713-bakugan-battle-brawlers,ps3,1,1,0,63,63,60,62,62,63,60,1
959718,Science Papa,/wii/959718-science-papa,wii,1,0,0,60,60,,,60,,,1
959808,F1 2010,/xbox360/959808-f1-2010,xbox360,0,1,1,84,84,84,,,84,84,1
959814,Cocoto Platform Jumper,/wii/959814-cocoto-platform-jumper,wii,1,0,0,59,59,,,59,,,1
959832,Raskulls,/xbox360/959832-raskulls,xbox360,0,0,1,75,75,,,,,75,1
959864,Marvel vs. Capcom 2,/xbox360/959864-marvel-vs-capcom-2,xbox360,0,1,1,82,82,85,,,85,82,1
959867,MotoGP 09/10,/xbox360/959867-motogp-09-10,xbox360,0,1,1,69,69,70,,,70,69,1
959883,Red Steel 2,/wii/959883-red-steel-2,wii,1,0,0,80,80,,,80,,,1
959884,PixelJunk Shooter,/ps3/959884-pixeljunk-shooter,ps3,0,1,0,87,87,,,,87,,1
959887,We Cheer 2,/wii/959887-we-cheer-2,wii,1,0,0,64,64,,,64,,,1
959888,Active Life: Extreme Challenge,/wii/959888-active-life-extreme-challenge,wii,1,0,0,56,56,,,56,,,1
959890,Food Network: Cook or Be Cooked,/wii/959890-food-network-cook-or-be-cooked,wii,1,0,0,53,53,,,53,,,1
959893,Blur,/xbox360/959893-blur,xbox360,0,1,1,82,82,81,,,81,82,1
959894,Bubble Bobble Neo!,/xbox360/959894-bubble-bobble-neo,xbox360,1,0,1,70,70,,,76,,70,1
959895,Front Mission Evolved,/xbox360/959895-front-mission-evolved,xbox360,0,1,1,58,58,58,,,58,58,1
959918,Bit.Trip Core,/wii/959918-bittrip-core,wii,1,0,0,80,80,,,80,,,1
959926,Penguins & Friends: Hey! That's My Fish!,/wii/959926-penguins-and-friends-hey-thats-my-fish,wii,1,0,0,54,54,,,54,,,1
959942,Ju-on: The Grudge,/wii/959942-ju-on-the-grudge,wii,1,0,0,39,39,,,39,,,1
959972,NHL 10,/ps3/959972-nhl-10,ps3,0,1,0,,,,,,88,88,1
960081,Astro Boy: The Video Game,/wii/960081-astro-boy-the-video-game,wii,1,0,0,48,48,,,48,,,1
960087,Guitar Hero: Van Halen,/ps3/960087-guitar-hero-van-halen,ps3,1,1,0,59,59,57,50,50,59,57,1
960091,Trinity Universe,/ps3/960091-trinity-universe,ps3,0,1,0,62,62,,,,62,,1
960094,Guitar Hero 5,/wii/960094-guitar-hero-5,wii,1,1,0,89,89,85,86,89,86,85,1
960095,Band Hero,/wii/960095-band-hero,wii,1,1,0,79,79,76,76,79,76,76,1
960101,Last Rebellion,/ps3/960101-last-rebellion,ps3,0,1,0,44,44,,,,44,,1
960103,"Sakura Wars: So Long, My Love",/wii/960103-sakura-wars-so-long-my-love,wii,1,0,0,75,75,,,75,,,1
960104,Family Pirate Party,/wii/960104-family-pirate-party,wii,1,0,0,46,46,,,46,,,1
960116,Star Wars The Clone Wars: Republic Heroes,/wii/960116-star-wars-the-clone-wars-republic-heroes,wii,1,1,0,48,48,43,43,48,43,43,1
960122,MX vs. ATV Reflex,/ps3/960122-mx-vs-atv-reflex,ps3,0,1,0,74,74,75,,,74,75,1
960137,Contra ReBirth,/wii/960137-contra-rebirth,wii,1,0,0,76,76,,,76,,,1
960162,NyxQuest: Kindred Spirits,/wii/960162-nyxquest-kindred-spirits,wii,1,0,0,82,82,,,82,,,1
960170,Critter Crunch,/ps3/960170-critter-crunch,ps3,0,1,0,87,87,,,,87,,1
960171,Drawn to Life: The Next Chapter,/wii/960171-drawn-to-life-the-next-chapter,wii,1,0,0,58,58,,,58,,,1
960191,Superstars V8 Racing,/ps3/960191-superstars-v8-racing,ps3,0,1,0,66,62,66,,,66,62,1
960205,Shatter,/ps3/960205-shatter,ps3,0,1,0,86,86,,,,86,,1
960208,Tony Hawk Ride,/xbox360/960208-tony-hawk-ride,xbox360,1,1,1,46,46,47,44,47,44,46,1
960210,Muscle March,/wii/960210-muscle-march,wii,1,0,0,62,62,,,62,,,1
960215,Silver Star Chess,/wii/960215-silver-star-chess,wii,1,0,0,52,52,,,52,,,1
960216,The Secret Saturdays: Beasts of the 5th Sun,/wii/960216-the-secret-saturdays-beasts-of-the-5th-sun,wii,1,0,0,60,60,,,60,,,1
960221,Academy of Champions: Soccer,/wii/960221-academy-of-champions-soccer,wii,1,0,0,64,64,,,64,,,1
960250,Daisy Fuentes Pilates,/wii/960250-daisy-fuentes-pilates,wii,1,0,0,38,38,,,38,,,1
960276,Ben 10 Alien Force: Vilgax Attacks,/wii/960276-ben-10-alien-force-vilgax-attacks,wii,1,0,0,65,65,61,,65,,61,1
960292,WWE SmackDown vs. Raw 2010,/ps3/960292-wwe-smackdown-vs-raw-2010,ps3,1,1,0,81,81,78,80,78,81,80,1
960313,Harvest Moon: Animal Parade,/wii/960313-harvest-moon-animal-parade,wii,1,0,0,76,76,,,76,,,1
960318,Dragon Ball: Raging Blast,/xbox360/960318-dragon-ball-raging-blast,xbox360,0,1,1,56,56,57,,,57,56,1
960321,Watchmen: The End Is Nigh Part 2,/xbox360/960321-watchmen-the-end-is-nigh-part-2,xbox360,0,1,1,44,44,46,,,46,44,1
960322,Fast Food Panic,/wii/960322-fast-food-panic,wii,1,0,0,57,57,,,57,,,1
960338,Arcania: Gothic 4,/xbox360/960338-arcania-gothic-4,xbox360,0,1,1,64,64,,,,,64,1
960342,Dragon Ball: Revenge of King Piccolo,/wii/960342-dragon-ball-revenge-of-king-piccolo,wii,1,0,0,65,65,,,65,,,1
960343,Flip's Twisted World,/wii/960343-flips-twisted-world,wii,1,0,0,47,47,,,47,,,1
960344,Family Fun Football,/wii/960344-family-fun-football,wii,1,0,0,42,42,,,42,,,1
960354,Yosumin! LIVE,/xbox360/960354-yosumin-live,xbox360,0,0,1,64,64,,,,,64,1
960358,NBA 2K10,/ps3/960358-nba-2k10,ps3,1,1,0,83,83,55,82,,83,82,1
960362,Major League Baseball 2K10,/ps3/960362-major-league-baseball-2k10,ps3,1,1,0,74,74,76,53,53,74,76,1
960369,The Secret of Monkey Island: Special Edition,/xbox360/960369-the-secret-of-monkey-island-special-edition,xbox360,0,1,1,88,88,87,,,87,88,1
960373,Homefront,/ps3/960373-homefront,ps3,0,1,0,70,70,70,,,70,70,1
960375,Lips: Number One Hits,/xbox360/960375-lips-number-one-hits,xbox360,0,0,1,70,70,,,,,70,1
960381,Shaun White Snowboarding: World Stage,/wii/960381-shaun-white-snowboarding-world-stage,wii,1,0,0,72,72,,,72,,,1
960395,Yoga,/wii/960395-yoga,wii,1,0,0,41,41,,,41,,,1
960401,The Biggest Loser,/wii/960401-the-biggest-loser,wii,1,0,0,74,74,,,74,,,1
960403,The Lord of the Rings: Aragorn's Quest,/wii/960403-the-lord-of-the-rings-aragorns-quest,wii,1,1,0,58,58,58,,58,58,,1
960408,Brink,/ps3/960408-brink,ps3,0,1,0,72,72,68,,,72,68,1
960410,Madballs in Babo: Invasion,/xbox360/960410-madballs-in-babo-invasion,xbox360,0,0,1,68,68,,,,,68,1
960419,Def Jam Rapstar,/ps3/960419-def-jam-rapstar,ps3,1,1,0,75,75,65,74,65,75,74,1
960422,Sonic & Sega All-Stars Racing,/ps3/960422-sonic-and-sega-all-stars-racing,ps3,1,1,0,77,77,78,75,78,77,75,1
960426,Trauma Team,/wii/960426-trauma-team,wii,1,0,0,82,82,,,82,,,1
960428,FIFA Soccer 10,/ps3/960428-fifa-soccer-10,ps3,1,1,0,,,,,75,95,90,1
960443,LEGO Indiana Jones 2: The Adventure Continues,/ps3/960443-lego-indiana-jones-2-the-adventure-continues,ps3,1,1,0,70,70,71,72,72,70,71,1
960449,NIER,/ps3/960449-nier,ps3,0,1,0,68,68,67,,,68,67,1
960452,The Price Is Right: 2010 Edition,/wii/960452-the-price-is-right-2010-edition,wii,1,0,0,53,53,,,53,,,1
960454,Trinity: Souls of Zill O'll,/ps3/960454-trinity-souls-of-zill-oll,ps3,0,1,0,55,55,,,,55,,1
960456,Warriors: Legends of Troy,/xbox360/960456-warriors-legends-of-troy,xbox360,0,1,1,54,54,44,,,44,54,1
960483,Wolfenstein 3D,/xbox360/960483-wolfenstein-3d,xbox360,0,1,1,66,66,77,,,77,66,1
960486,Gunstar Heroes,/ps3/960486-gunstar-heroes,ps3,0,1,0,71,71,79,,,71,79,1
960488,Wii Fit Plus,/wii/960488-wii-fit-plus,wii,1,0,0,80,80,,,80,,,1
960491,Crysis 2,/xbox360/960491-crysis-2,xbox360,0,1,1,84,84,85,,,85,84,1
960494,LEGO Harry Potter: Years 1-4,/ps3/960494-lego-harry-potter-years-1-4,ps3,1,1,0,79,79,79,79,79,79,79,1
960499,Cars Race-O-Rama,/ps3/960499-cars-race-o-rama,ps3,1,1,0,61,61,58,54,58,61,54,1
960506,Tornado Outbreak,/xbox360/960506-tornado-outbreak,xbox360,1,1,1,62,62,71,69,71,69,62,1
960507,Kinect Joy Ride,/xbox360/960507-kinect-joy-ride,xbox360,0,0,1,52,52,,,,,52,1
960508,Shadow Complex,/xbox360/960508-shadow-complex,xbox360,0,0,1,88,88,,,,,88,1
960509,Crackdown 2,/xbox360/960509-crackdown-2,xbox360,0,0,1,70,70,,,,,70,1
960511,Left 4 Dead 2,/xbox360/960511-left-4-dead-2,xbox360,0,0,1,89,89,,,,,89,1
960512,Halo: Reach,/xbox360/960512-halo-reach,xbox360,0,0,1,91,91,,,,,91,1
960521,EA Sports MMA,/xbox360/960521-ea-sports-mma,xbox360,0,1,1,,,,,,77,79,1
960525,Worms 2: Armageddon,/xbox360/960525-worms-2-armageddon,xbox360,0,1,1,84,84,76,,,76,84,1
960528,Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled,/xbox360/960528-teenage-mutant-ninja-turtles-turtles-in-time-re-shelled,xbox360,0,1,1,60,60,55,,,55,60,1
960530,Fret Nice,/xbox360/960530-fret-nice,xbox360,0,1,1,54,54,67,,,67,54,1
960531,Puzzlegeddon,/ps3/960531-puzzlegeddon,ps3,0,1,0,52,52,64,,,52,64,1
960536,Your Shape Featuring Jenny McCarthy,/wii/960536-your-shape-featuring-jenny-mccarthy,wii,1,0,0,62,62,,,62,,,1
960538,Trials HD,/xbox360/960538-trials-hd,xbox360,0,0,1,86,86,,,,,86,1
960544,New Super Mario Bros. Wii,/wii/960544-new-super-mario-bros-wii,wii,1,0,0,87,87,,,87,,,1
960551,Super Mario Galaxy 2,/wii/960551-super-mario-galaxy-2,wii,1,0,0,97,97,,,97,,,1
960554,Metroid: Other M,/wii/960554-metroid-other-m,wii,1,0,0,79,79,,,79,,,1
960558,NBA Unrivaled,/xbox360/960558-nba-unrivaled,xbox360,0,1,1,25,25,24,,,24,25,1
960564,Xenoblade Chronicles,/wii/960564-xenoblade-chronicles,wii,1,0,0,92,92,,,92,,,1
960577,DanceDanceRevolution,/ps3/960577-dancedancerevolution,ps3,1,1,0,60,,,60,,60,,1
960584,And Yet It Moves,/wii/960584-and-yet-it-moves,wii,1,0,0,83,83,,,83,,,1
960591,Rapala: We Fish,/wii/960591-rapala-we-fish,wii,1,0,0,39,39,,,39,,,1
960592,Game Party 3,/wii/960592-game-party-3,wii,1,0,0,,,,,37,,,1
960593,"You, Me, and the Cubes",/wii/960593-you-me-and-the-cubes,wii,1,0,0,79,79,,,79,,,1
960594,Picture Book Games: Pop-Up Pursuit,/wii/960594-picture-book-games-pop-up-pursuit,wii,1,0,0,51,51,,,51,,,1
960611,EyePet,/ps3/960611-eyepet,ps3,0,1,0,70,70,,,,70,,1
960619,ModNation Racers,/ps3/960619-modnation-racers,ps3,0,1,0,82,82,,,,82,,1
960626,.detuned,/ps3/960626-detuned,ps3,0,1,0,46,46,,,,46,,1
960627,Gravity Crash,/ps3/960627-gravity-crash,ps3,0,1,0,73,73,,,,73,,1
960629,Hustle Kings,/ps3/960629-hustle-kings,ps3,0,1,0,81,81,,,,81,,1
960632,Perfect Dark,/xbox360/960632-perfect-dark,xbox360,0,0,1,79,79,,,,,79,1
960633,The Legend of Zelda: Skyward Sword,/wii/960633-the-legend-of-zelda-skyward-sword,wii,1,0,0,93,93,,,93,,,1
960636,Samurai Shodown Sen,/xbox360/960636-samurai-shodown-sen,xbox360,0,0,1,46,46,,,,,46,1
960638,Supreme Commander 2,/xbox360/960638-supreme-commander-2,xbox360,0,0,1,75,75,,,,,75,1
960656,Hasbro Family Game Night 2,/wii/960656-hasbro-family-game-night-2,wii,1,0,0,,,,,,63,,1
960687,Where the Wild Things Are,/ps3/960687-where-the-wild-things-are,ps3,1,1,0,53,53,51,65,65,53,51,1
960699,Metal Gear Rising: Revengeance,/ps3/960699-metal-gear-rising-revengeance,ps3,0,1,0,80,80,82,,,80,82,1
960731,Inferno Pool,/xbox360/960731-inferno-pool,xbox360,0,1,1,62,62,66,,,66,62,1
960787,ColorZ,/wii/960787-colorz,wii,1,0,0,,,,,59,,,1
960797,Shinobi,/xbox360/960797-shinobi,xbox360,0,0,1,56,56,,,,,56,1
960798,Sonic the Hedgehog 3,/xbox360/960798-sonic-the-hedgehog-3,xbox360,0,0,1,79,79,,,,,79,1
960801,Phantasy Star II,/xbox360/960801-phantasy-star-ii,xbox360,0,0,1,64,64,,,,,64,1
960821,NHL 2K10,/xbox360/960821-nhl-2k10,xbox360,1,1,1,69,69,66,79,79,66,69,1
960829,Two Worlds II,/ps3/960829-two-worlds-ii,ps3,0,1,0,70,70,67,,,70,67,1
960833,Walk It Out!,/wii/960833-walk-it-out,wii,1,0,0,38,38,,,38,,,1
960849,Pokemon Rumble,/wii/960849-pokemon-rumble,wii,1,0,0,59,59,,,59,,,1
960919,The Warriors: Street Brawl,/xbox360/960919-the-warriors-street-brawl,xbox360,0,0,1,40,40,,,,,40,1
960923,Chronos Twins DX,/wii/960923-chronos-twins-dx,wii,1,0,0,,,,,68,,,1
960924,Sam & Max: Save the World,/xbox360/960924-sam-and-max-save-the-world,xbox360,1,0,1,74,74,74,,74,,74,1
961030,F1 2009,/wii/961030-f1-2009,wii,1,0,0,69,69,,,69,,,1
961032,Mortal Kombat,/xbox360/961032-mortal-kombat,xbox360,0,1,1,86,86,84,,,84,86,1
961038,Lead the Meerkats,/wii/961038-lead-the-meerkats,wii,1,0,0,52,52,,,52,,,1
961060,Garou: Mark of the Wolves,/xbox360/961060-garou-mark-of-the-wolves,xbox360,0,0,1,77,77,,,,,77,1
961100,Tropico 3,/xbox360/961100-tropico-3,xbox360,0,0,1,75,75,,,,,75,1
961109,Serious Sam HD: The First Encounter,/xbox360/961109-serious-sam-hd-the-first-encounter,xbox360,0,0,1,69,69,,,,,69,1
961145,Family Feud: 2010 Edition,/wii/961145-family-feud-2010-edition,wii,1,1,0,68,68,,,68,,,1
961213,Bass Pro Shops: The Strike,/xbox360/961213-bass-pro-shops-the-strike,xbox360,1,0,1,63,63,49,,,,63,1
961230,5 Spots Party,/wii/961230-5-spots-party,wii,1,0,0,56,56,,,56,,,1
961233,Grease: The Official Video Game,/wii/961233-grease-the-official-video-game,wii,1,0,0,55,55,,,55,,,1
961239,Fez,/xbox360/961239-fez,xbox360,0,1,1,89,,89,,,,89,1
961241,Bit Boy!!,/wii/961241-bit-boy,wii,1,0,0,47,47,,,47,,,1
961244,Heracles Chariot Racing,/wii/961244-heracles-chariot-racing,wii,1,0,0,61,61,,,61,,,1
961246,Ion Assault,/xbox360/961246-ion-assault,xbox360,0,1,1,74,74,,,,,74,1
961266,SimAnimals Africa,/wii/961266-simanimals-africa,wii,1,0,0,,,,,53,,,1
961270,Nerf N-Strike Elite,/wii/961270-nerf-n-strike-elite,wii,1,0,0,,,,,67,,,1
961274,Alien Breed: Evolution,/xbox360/961274-alien-breed-evolution,xbox360,0,1,1,69,69,,,,,69,1
961275,Alien Breed: Impact,/ps3/961275-alien-breed-impact,ps3,0,1,0,71,71,,,,71,,1
961285,Calling,/wii/961285-calling,wii,1,0,0,49,49,,,49,,,1
961301,Sengoku Basara: Samurai Heroes,/ps3/961301-sengoku-basara-samurai-heroes,ps3,1,1,0,61,61,65,,65,61,,1
961302,Topatoi: Spinning Through The Worlds,/ps3/961302-topatoi-spinning-through-the-worlds,ps3,0,1,0,55,55,,,,55,,1
961359,Incoming!,/wii/961359-incoming,wii,1,0,0,33,33,,,33,,,1
961398,Darkest of Days,/xbox360/961398-darkest-of-days,xbox360,0,0,1,44,44,,,,,44,1
961399,Tour de France 2009,/xbox360/961399-tour-de-france-2009,xbox360,0,0,1,44,44,,,,,44,1
961434,Where's Waldo? The Fantastic Journey,/wii/961434-wheres-waldo-the-fantastic-journey,wii,1,0,0,63,63,,,63,,,1
961515,CSI: Crime Scene Investigation: Deadly Intent,/wii/961515-csi-crime-scene-investigation-deadly-intent,wii,1,0,0,80,80,51,,,,51,1
961519,Battle Poker,/wii/961519-battle-poker,wii,1,0,0,55,55,,,55,,,1
961521,The Mystery of Whiterock Castle,/wii/961521-the-mystery-of-whiterock-castle,wii,1,0,0,56,,56,,56,,,1
961563,Naruto Shippuden: Dragon Blade Chronicles,/wii/961563-naruto-shippuden-dragon-blade-chronicles,wii,1,0,0,,,,,38,,,1
961608,Super Monkey Ball: Step & Roll,/wii/961608-super-monkey-ball-step-and-roll,wii,1,0,0,59,59,,,59,,,1
961649,South Park Let's Go Tower Defense Play!,/xbox360/961649-south-park-lets-go-tower-defense-play,xbox360,0,0,1,72,72,,,,,72,1
961657,Chaotic: Shadow Warriors,/wii/961657-chaotic-shadow-warriors,wii,1,1,0,58,58,60,57,58,57,60,1
961686,Alice in Wonderland,/wii/961686-alice-in-wonderland,wii,1,0,0,,,,,69,,,1
961698,Remington Great American Bird Hunt,/wii/961698-remington-great-american-bird-hunt,wii,1,0,0,42,42,,,42,,,1
961700,Speed Zone,/wii/961700-speed-zone,wii,1,0,0,37,37,,,37,,,1
961724,HB Arcade Cards,/wii/961724-hb-arcade-cards,wii,1,0,0,31,31,,,31,,,1
961764,Scott Pilgrim vs. the World: The Game,/ps3/961764-scott-pilgrim-vs-the-world-the-game,ps3,0,1,0,77,73,77,,,77,73,1
961767,Call of Duty Classic,/ps3/961767-call-of-duty-classic,ps3,0,1,0,78,78,72,,,78,72,1
961775,NBA 2K10: Draft Combine,/ps3/961775-nba-2k10-draft-combine,ps3,0,1,0,72,72,71,,,72,71,1
968929,Jambo! Safari: Animal Rescue,/wii/968929-jambo-safari-animal-rescue,wii,1,0,0,56,56,,,56,,,1
968930,Sexy Poker,/wii/968930-sexy-poker,wii,1,0,0,35,35,,,35,,,1
968937,Rage of the Gladiator,/wii/968937-rage-of-the-gladiator,wii,1,0,0,81,81,,,81,,,1
970793,ATV Quad Kings,/wii/970793-atv-quad-kings,wii,1,0,0,33,33,,,33,,,1
970803,Tomena Sanner,/wii/970803-tomena-sanner,wii,1,0,0,77,77,,,77,,,1
970808,Space Ark,/xbox360/970808-space-ark,xbox360,0,0,1,67,67,,,,,67,1
970813,Quarrel,/xbox360/970813-quarrel,xbox360,0,0,1,79,79,,,,,79,1
971073,Rock N' Roll Climber,/wii/971073-rock-n-roll-climber,wii,1,0,0,72,72,,,72,,,1
971262,MLB 10: The Show,/ps3/971262-mlb-10-the-show,ps3,0,1,0,91,91,,,,91,,1
971353,Greed Corp,/ps3/971353-greed-corp,ps3,0,1,0,78,78,79,,,78,79,1
971360,TrackMania: Build to Race,/wii/971360-trackmania-build-to-race,wii,1,0,0,74,74,,,74,,,1
971367,Dance Dance Revolution: Hottest Party 3,/wii/971367-dance-dance-revolution-hottest-party-3,wii,1,0,0,66,66,,,66,,,1
971389,Panzer General: Allied Assault,/xbox360/971389-panzer-general-allied-assault,xbox360,0,0,1,75,75,,,,,75,1
971402,Football Genius - The Ultimate Quiz,/xbox360/971402-football-genius-the-ultimate-quiz,xbox360,0,0,1,61,61,,,,,61,1
971403,3-2-1 Rattle Battle,/wii/971403-3-2-1-rattle-battle,wii,1,0,0,40,40,,,40,,,1
971420,Dust 514,/ps3/971420-dust-514,ps3,0,1,0,59,59,,,,59,,1
971423,Just Dance,/wii/971423-just-dance,wii,1,0,0,49,49,,,49,,,1
971426,EA Sports Active More Workouts,/wii/971426-ea-sports-active-more-workouts,wii,1,0,0,,,,,80,,,1
971428,Dead Nation,/ps3/971428-dead-nation,ps3,0,1,0,77,77,,,,77,,1
971431,Fable III,/xbox360/971431-fable-iii,xbox360,0,0,1,80,80,,,,,80,1
971438,Lost in Shadow,/wii/971438-lost-in-shadow,wii,1,0,0,68,68,,,68,,,1
971450,GTI Club Supermini Festa!,/wii/971450-gti-club-supermini-festa,wii,1,0,0,46,46,,,46,,,1
971480,Rock Band 3,/wii/971480-rock-band-3,wii,1,1,0,91,91,93,91,91,91,93,1
971481,3D Dot Game Heroes,/ps3/971481-3d-dot-game-heroes,ps3,0,1,0,77,77,,,,77,,1
971665,Doom II,/xbox360/971665-doom-ii,xbox360,0,1,1,77,,77,,,,77,1
971669,The Misadventures of P.B. Winterbottom,/xbox360/971669-the-misadventures-of-pb-winterbottom,xbox360,0,0,1,83,83,,,,,83,1
971670,Axel & Pixel,/xbox360/971670-axel-and-pixel,xbox360,0,0,1,72,72,,,,,72,1
971686,Rubik's Puzzle Galaxy: RUSH,/wii/971686-rubiks-puzzle-galaxy-rush,wii,1,0,0,79,79,,,79,,,1
971714,Texas Hold'Em Poker,/wii/971714-texas-holdem-poker,wii,1,0,0,56,56,,,56,,,1
971738,JumpStart: Pet Rescue,/wii/971738-jumpstart-pet-rescue,wii,1,0,0,86,86,,,86,,,1
971802,RayStorm HD,/xbox360/971802-raystorm-hd,xbox360,0,1,1,46,42,46,,,,46,1
971809,Sonic & Knuckles,/xbox360/971809-sonic-and-knuckles,xbox360,0,0,1,69,69,,,,,69,1
971936,Ancients of Ooga,/xbox360/971936-ancients-of-ooga,xbox360,0,0,1,69,69,,,,,69,1
971949,LostWinds: Winter of the Melodias,/wii/971949-lostwinds-winter-of-the-melodias,wii,1,0,0,86,86,,,86,,,1
971952,Scene It? Bright Lights! Big Screen!,/wii/971952-scene-it-bright-lights-big-screen,wii,1,1,0,54,54,56,53,54,53,56,1
971975,Bomberman Live: Battlefest,/xbox360/971975-bomberman-live-battlefest,xbox360,1,1,1,70,,,70,,,70,1
972004,Bit.Trip Void,/wii/972004-bittrip-void,wii,1,0,0,79,79,,,79,,,1
972039,Jurassic: The Hunted,/xbox360/972039-jurassic-the-hunted,xbox360,1,1,1,60,60,61,56,56,,60,1
